block,genotype,diet,bacteria,time_point,homogenate_volume_mL,dilution,plate_id,CFU_mL,CFU_fly
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-4-PANAMP,5.51E+04,2.76E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-5-PANAMP,4.03E+04,2.02E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-6-PANAMP,5.07E+04,2.54E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-7-PANAMP,4.65E+04,2.33E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-8-PANAMP,4.82E+04,2.41E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-9-PANAMP,5.46E+04,2.73E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-10-PANAMP,4.11E+04,2.06E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-11-PANAMP,6.04E+04,3.02E+04
A,PanAMP,16%,providencia,4,0.5,1,T4-16%-12-PANAMP,4.98E+04,2.49E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-1-PANAMP,4.64E+04,2.32E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-2-PANAMP,3.34E+04,1.67E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-3-PANAMP,4.67E+04,2.34E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-4-PANAMP,4.07E+04,2.04E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-5-PANAMP,3.08E+04,1.54E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-6-PANAMP,4.49E+04,2.25E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-7-PANAMP,7.41E+04,3.71E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-8-PANAMP,7.73E+04,3.87E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-9-PANAMP,3.56E+04,1.78E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-10-PANAMP,5.38E+04,2.69E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-11-PANAMP,5.40E+04,2.70E+04
A,PanAMP,2%,providencia,4,0.5,1,T4-2%-12-PANAMP,2.80E+03,1.40E+03
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-1-PANAMP,1.68E+04,8.40E+04
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-2-PANAMP,1.59E+04,7.95E+04
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-3-PANAMP,2.27E+04,1.14E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-4-PANAMP,2.47E+04,1.24E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-5-PANAMP,2.41E+04,1.21E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-6-PANAMP,2.41E+04,1.21E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-7-PANAMP,2.33E+04,1.17E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-8-PANAMP,2.51E+04,1.26E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-9-PANAMP,2.44E+04,1.22E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-10-PANAMP,2.97E+04,1.49E+05
A,PanAMP,2%,providencia,6,0.5,10,T6-2%-11-PANAMP,3.30E+04,1.65E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-1-PANAMP,2.14E+04,1.07E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-2-PANAMP,1.92E+04,9.60E+04
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-3-PANAMP,2.03E+04,1.02E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-4-PANAMP,3.04E+03,1.52E+04
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-5-PANAMP,2.06E+04,1.03E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-6-PANAMP,1.92E+04,9.60E+04
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-7-PANAMP,2.36E+04,1.18E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-8-PANAMP,2.17E+04,1.09E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-9-PANAMP,2.47E+04,1.24E+05
A,PanAMP,16%,providencia,6,0.5,10,T6-16%-10-PANAMP,2.30E+04,1.15E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-1-PANAMP,8.89E+04,4.45E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-2-PANAMP,8.75E+04,4.38E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-3-PANAMP,6.99E+04,3.50E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-4-PANAMP,8.38E+04,4.19E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-5-PANAMP,8.01E+04,4.01E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-6-PANAMP,5.18E+04,2.59E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-7-PANAMP,7.59E+04,3.80E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-8-PANAMP,7.45E+04,3.73E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-9-PANAMP,6.95E+04,3.48E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-10-PANAMP,8.15E+04,4.08E+05
A,PanAMP,16%,providencia,8,0.5,10,T8-16%-11-PANAMP,6.73E+04,3.37E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-1-PANAMP,8.43E+04,4.22E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-2-PANAMP,9.03E+04,4.52E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-3-PANAMP,8.84E+04,4.42E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-4-PANAMP,7.59E+04,3.80E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-5-PANAMP,5.97E+04,2.99E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-6-PANAMP,9.95E+04,4.98E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-7-PANAMP,9.17E+04,4.59E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-8-PANAMP,9.49E+04,4.75E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-9-PANAMP,1.05E+05,5.25E+05
A,PanAMP,2%,providencia,8,0.5,10,T8-2%-10-PANAMP,9.95E+04,4.98E+05
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-1-PANAMP,3.28E+04,1.64E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-2-PANAMP,3.80E+04,1.90E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-3-PANAMP,3.67E+04,1.84E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-4-PANAMP,3.65E+04,1.83E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-5-PANAMP,3.23E+04,1.62E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-6-PANAMP,2.33E+04,1.17E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-7-PANAMP,3.03E+04,1.52E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-8-PANAMP,3.67E+04,1.84E+06
A,PanAMP,2%,providencia,10,0.5,100,T10-2%-9-PANAMP,2.12E+04,1.06E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-1-PANAMP,2.08E+04,1.04E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-2-PANAMP,3.45E+04,1.73E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-3-PANAMP,3.08E+04,1.54E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-4-PANAMP,2.94E+04,1.47E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-5-PANAMP,2.55E+04,1.28E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-6-PANAMP,2.60E+04,1.30E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-7-PANAMP,2.94E+04,1.47E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-8-PANAMP,3.41E+04,1.71E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-9-PANAMP,2.72E+04,1.36E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-10-PANAMP,2.71E+04,1.36E+06
A,PanAMP,16%,providencia,10,0.5,100,T10-16%-11-PANAMP,2.85E+04,1.43E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-1-PANAMP,8.38E+04,4.19E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-2-PANAMP,8.66E+04,4.33E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-3-PANAMP,7.59E+04,3.80E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-4-PANAMP,6.04E+04,3.02E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-5-PANAMP,9.86E+04,4.93E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-6-PANAMP,8.24E+04,4.12E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-7-PANAMP,8.70E+04,4.35E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-8-PANAMP,9.35E+04,4.68E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-9-PANAMP,6.64E+04,3.32E+06
A,PanAMP,16%,providencia,12,0.5,100,T12-16%-10-PANAMP,8.98E+04,4.49E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-1-PANAMP,1.08E+05,5.40E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-2-PANAMP,1.18E+05,5.90E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-3-PANAMP,5.49E+04,2.75E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-4-PANAMP,6.19E+04,3.10E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-5-PANAMP,8.84E+04,4.42E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-6-PANAMP,9.44E+04,4.72E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-7-PANAMP,9.03E+04,4.52E+06
A,PanAMP,2%,providencia,12,0.5,100,T12-2%-8-PANAMP,8.80E+04,4.40E+06
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-1,8.75E+003,4.38E+03
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-2,3.06E+003,1.53E+03
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-3,8.17E+003,4.09E+03
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-4,8.37E+003,4.19E+03
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-5,9.68E+003,4.84E+03
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-6,7.33E+003,3.67E+03
B,PanAMP,2%,providencia,0,0.5,1,T0-2%-7,8.92E+003,4.46E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-1,9.14E+003,4.57E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-2,8.97E+003,4.49E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-3,8.57E+003,4.29E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-4,8.E+003,4.00E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-5,9.23E+003,4.62E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-6,3.18E+003,1.59E+03
B,PanAMP,16%,providencia,0,0.5,1,T0-16%-7,8.75E+003,4.38E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-1,5.77E+003,2.89E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-2,6.17E+003,3.09E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-3,7.7E+003,3.85E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-4,7.63E+003,3.82E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-5,7.57E+003,3.79E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-6,5.43E+003,2.72E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-7,5.9E+003,2.95E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-8,2.58E+003,1.29E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-9,4.38E+003,2.19E+03
B,PanAMP,16%,providencia,2,0.5,1,T2-16%-10,6.4E+003,3.20E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-1,6.5E+003,3.25E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-2,7.37E+003,3.69E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-3,9.14E+003,4.57E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-4,6.87E+003,3.44E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-5,7.67E+003,3.84E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-6,7.87E+003,3.94E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-7,3.02E+003,1.51E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-8,7.97E+003,3.99E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-9,9.79E+003,4.90E+03
B,PanAMP,2%,providencia,2,0.5,1,T2-2%-10,7.07E+003,3.54E+03
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-1*,4.27E+004,2.14E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-2*,3.67E+004,1.84E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-3*,3.87E+004,1.94E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-4*,4.98E+004,2.49E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-5,4.65E+004,2.33E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-6,4.93E+004,2.47E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-7,3.16E+004,1.58E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-8,4.74E+004,2.37E+04
B,PanAMP,2%,providencia,4,0.5,1,T4-2%-9,4.8E+004,2.40E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-1,5.31E+004,2.66E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-2,4.23E+004,2.12E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-3,4.67E+004,2.34E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-4,4.87E+004,2.44E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-5,5.E+004,2.50E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-6,4.96E+004,2.48E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-7,4.25E+004,2.13E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-8,5.15E+004,2.58E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-9,4.73E+004,2.37E+04
B,PanAMP,16%,providencia,4,0.5,1,T4-16%-10,4.74E+004,2.37E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-1,4.06E+003,2.03E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-2,7.37E+003,3.69E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-3,8.92E+003,4.46E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-4,6.47E+003,3.24E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-5,5.87E+003,2.94E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-6,6.47E+003,3.24E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-7,6.33E+003,3.17E+04
B,PanAMP,16%,providencia,6,0.5,10,T6-16%-8,9.03E+003,4.52E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-1,6.07E+003,3.04E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-2,4.4E+003,2.20E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-3,6.97E+003,3.49E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-4,7.23E+003,3.62E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-5,5.33E+003,2.67E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-6,1.02E+004,5.10E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-7,9.25E+003,4.63E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-8,9.3E+003,4.65E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-9,1.01E+004,5.05E+04
B,PanAMP,2%,providencia,6,0.5,10,T6-2%-10,9.52E+003,4.76E+04
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-1,1.16E+005,5.80E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-2,9.17E+004,4.59E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-3,8.52E+004,4.26E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-4,1.03E+005,5.15E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-5,8.24E+004,4.12E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-6,9.49E+004,4.75E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-7,8.98E+004,4.49E+05
B,PanAMP,2%,providencia,8,0.5,10,T8-2%-8,1.04E+005,5.20E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-1,9.31E+004,4.66E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-2,3.03E+004,1.52E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-3,1.08E+005,5.40E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-4,8.19E+004,4.10E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-5,8.7E+004,4.35E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-6,1.08E+005,5.40E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-7,6.75E+004,3.38E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-8,1.04E+005,5.20E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-9,1.14E+005,5.70E+05
B,PanAMP,16%,providencia,8,0.5,10,T8-16%-10,1.27E+005,6.35E+05
B,PanAMP,16%,providencia,10,0.5,100,T10-16%-1,2.5E+004,1.25E+06
B,PanAMP,16%,providencia,10,0.5,100,T10-16%-2,1.52E+003,7.60E+04
B,PanAMP,16%,providencia,10,0.5,100,T10-16%-3,2.66E+003,1.33E+05
B,PanAMP,16%,providencia,10,0.5,100,T10-16%-4,1.53E+004,7.65E+05
B,PanAMP,16%,providencia,10,0.5,100,T10-16%-5,2.48E+004,1.24E+06
B,PanAMP,16%,providencia,10,0.5,100,T10-16%-6,3.76E+004,1.88E+06
B,PanAMP,2%,providencia,10,0.5,100,T10-2%-1,2.94E+004,1.47E+06
B,PanAMP,2%,providencia,10,0.5,100,T10-2%-3,1.08E+004,5.40E+05
B,PanAMP,2%,providencia,10,0.5,100,T10-2%-4,1.13E+004,5.65E+05
B,PanAMP,2%,providencia,10,0.5,100,T10-2%-5,3.47E+004,1.74E+06
B,PanAMP,2%,providencia,10,0.5,100,T10-2%-7,1.37E+004,6.85E+05
B,PanAMP,16%,providencia,12,0.5,100,T12-16%-1,1.22E+005,6.10E+06
B,PanAMP,16%,providencia,12,0.5,100,T12-16%-2,1.23E+005,6.15E+06
B,PanAMP,16%,providencia,12,0.5,100,T12-16%-3,1.3E+005,6.50E+06
B,PanAMP,16%,providencia,12,0.5,100,T12-16%-4,3.65E+004,1.83E+06
B,PanAMP,16%,providencia,12,0.5,100,T12-16%-5,1.4E+005,7.00E+06
B,PanAMP,2%,providencia,12,0.5,100,T12-2%-1,1.15E+005,5.75E+06
B,PanAMP,2%,providencia,12,0.5,100,T12-2%-2,1.18E+005,5.90E+06
B,PanAMP,2%,providencia,12,0.5,100,T12-2%-3,6.75E+004,3.38E+06
B,PanAMP,2%,providencia,12,0.5,100,T12-2%-4,1.16E+004,5.80E+05
B,PanAMP,2%,providencia,12,0.5,100,T12-2%-5,1.18E+005,5.90E+06
